"id","province_code","province_name_kh","province_name_en","district_code","district_name_kh","district_name_en","commune_code","commune_name_kh","commune_name_en","village_code","village_name_kh","village_name_en","created_at","updated_at","deleted_at"
"1","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020101","អូរធំ","Ou Thum",,,
"2","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020102","ភ្នំ","Phnum",,,
"3","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020103","បន្ទាយនាង","Banteay Neang",,,
"4","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020104","គោកព្នៅ","Kouk Pnov",,,
"5","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020105","ត្រាង","Trang",,,
"6","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020106","ពង្រ","Pongro",,,
"7","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020107","គោកទន្លាប់","Kouk Tonloab",,,
"8","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020108","ត្របែក","Trabaek",,,
"9","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020109","ឃីឡិក","Khilek",,,
"10","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020110","សំរោងពេន","Samraong Pen",,,
"11","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020111","ដងរុនលិច","Dang Run Lech",,,
"12","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020112","ដងរុនកើត","Dang Run Kaeut",,,
"13","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020113","អូរស្ងួត","Ou Snguot",,,
"14","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020114","ព្រៃចង្ហាលិច","Prey Changha Lech",,,
"15","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020115","ព្រៃចង្ហាកើត","Prey Changha Kaeut",,,
"16","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020116","អូរអណ្ដូងលិច","Ou Andoung Lech",,,
"17","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020117","អូរអណ្ដូងកណ្ដាល","Ou Andoung Kandal",,,
"18","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020118","អូរអណ្ដូងកើត","Ou Andoung Kaeut",,,
"19","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10201","បន្ទាយនាង","Banteay Neang","1020119","គោកក្ដួច","Kouk Kduoch",,,
"20","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10202","បត់ត្រង់","Bat Trang","1020201","ខ្ទុម្ពរាយលិច","Khtum Reay Lech",,,
"21","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10202","បត់ត្រង់","Bat Trang","1020202","ខ្ទុម្ពរាយកើត","Khtum Reay Kaeut",,,
"22","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10202","បត់ត្រង់","Bat Trang","1020203","អន្លង់ថ្ងាន់កើត","Anlong Thngan Kaeut",,,
"23","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10202","បត់ត្រង់","Bat Trang","1020204","អន្លង់ថ្ងាន់លិច","Anlong Thngan Lech",,,
"24","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10202","បត់ត្រង់","Bat Trang","1020205","បង់បត់លិច","Bang Bat Lech",,,
"25","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10202","បត់ត្រង់","Bat Trang","1020206","បង់បត់កើត","Bang Bat Kaeut",,,
"26","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10202","បត់ត្រង់","Bat Trang","1020207","បត់ត្រង់","Bat Trang",,,
"27","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10202","បត់ត្រង់","Bat Trang","1020208","បត់ត្រង់ធំលិច","Bat Trang Thum Lech",,,
"28","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10202","បត់ត្រង់","Bat Trang","1020209","បត់ត្រង់ធំកើត","Bat Trang Thum Kaeut",,,
"29","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10202","បត់ត្រង់","Bat Trang","1020210","បត់ត្រង់តូច","Bat Trang Touch",,,
"30","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10202","បត់ត្រង់","Bat Trang","1020211","ព្រែកជីក","Preaek Chik",,,
"31","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020301","ប្រឡាយចារ៍","Pralay Char",,,
"32","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020302","រង្វានលិច","Rongvean Lech",,,
"33","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020303","រង្វានកើត","Rongvean Kaeut",,,
"34","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020304","ចំណោមលិច","Chamnaom Lech",,,
"35","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020305","ចំណោមកើត","Chamnaom Kaeut",,,
"36","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020306","រោងគោដើម","Roung Kou Daeum",,,
"37","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020307","រោងគោកណ្ដាល","Roung Kou Kandal",,,
"38","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020308","រោងគោចុង","Roung Kou Chong",,,
"39","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020309","ពាមរោងគោ","Peam Roung Kou",,,
"40","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020310","តាសល់","Ta Sal",,,
"41","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020311","ជួរខ្ចាស់","Chuor Khchas",,,
"42","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020312","បឹងត្រស់","Boeng Tras",,,
"43","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020313","ដងត្រាង","Dang Trang",,,
"44","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020314","ស្រែព្រៃ","Srae Prey",,,
"45","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020315","បុស្បទន្លាប់","Bos Tonloab",,,
"46","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020316","តាប៊ុន","Ta  Bun",,,
"47","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020317","គោកពន្លៃ","Kouk Ponley",,,
"48","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10203","ចំណោម","Chamnaom","1020318","សាយសាម៉ន","Say Samon",,,
"49","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10204","គោកបល្ល័ង្គ","Kouk Ballangk","1020401","គោកបល្ល័ង្ក","Kouk Ballangk",,,
"50","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10204","គោកបល្ល័ង្គ","Kouk Ballangk","1020402","តាអន","Ta An",,,
"51","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10204","គោកបល្ល័ង្គ","Kouk Ballangk","1020403","ប្រឡាយជ្រៃ","Pralay Chrey",,,
"52","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10204","គោកបល្ល័ង្គ","Kouk Ballangk","1020404","ជើងចាប","Cheung Chab",,,
"53","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10204","គោកបល្ល័ង្គ","Kouk Ballangk","1020405","ផាត់សណ្ដោង","Phat Sandaong",,,
"54","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10204","គោកបល្ល័ង្គ","Kouk Ballangk","1020406","ចារថ្មី","Char Thmei",,,
"55","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10204","គោកបល្ល័ង្គ","Kouk Ballangk","1020407","ផ្អាវថ្មី","Ph'av Thmei",,,
"56","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10204","គោកបល្ល័ង្គ","Kouk Ballangk","1020408","តាសល់","Ta Sal",,,
"57","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10205","គយម៉ែង","Koy Maeng","1020501","គយម៉ែង","Koy Maeng",,,
"58","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10205","គយម៉ែង","Koy Maeng","1020502","ស្ដីលើ","Sdei Leu",,,
"59","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10205","គយម៉ែង","Koy Maeng","1020503","ផ្លូវសៀម","Phlov Siem",,,
"896","2","បាត់ដំបង","Battambang","204","បវេល","Bavel","20403","ល្វា","Lvea","2040303","ចំការ","Chamkar",,,
"60","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10205","គយម៉ែង","Koy Maeng","1020504","តានង","Ta Nong",,,
"61","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10205","គយម៉ែង","Koy Maeng","1020505","អង្ករខ្មៅ","Angkar Khmau",,,
"62","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10205","គយម៉ែង","Koy Maeng","1020506","កសាងថ្មី","Kasang Thmei",,,
"63","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10205","គយម៉ែង","Koy Maeng","1020507","ស្ទឹងចាស់","Stueng Chas",,,
"64","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10205","គយម៉ែង","Koy Maeng","1020508","ស្ដីក្រោម","Sdei Kraom",,,
"65","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10206","អូរប្រាសាទ","Ou Prasat","1020601","ភ្នំធំត្បូង","Phnum Thum Tboung",,,
"66","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10206","អូរប្រាសាទ","Ou Prasat","1020602","ភ្នំប្រាសាទ","Phnum Prasat",,,
"67","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10206","អូរប្រាសាទ","Ou Prasat","1020603","ភ្នំធំជើង","Phnum Thum Cheung",,,
"68","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10206","អូរប្រាសាទ","Ou Prasat","1020604","ចំការលោក","Chamkar Louk",,,
"69","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10206","អូរប្រាសាទ","Ou Prasat","1020605","ភ្នំធំថ្មី","Phnum Thum Thmei",,,
"70","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10206","អូរប្រាសាទ","Ou Prasat","1020606","អន្លង់ស្ដី","Anlong Sdei",,,
"71","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10206","អូរប្រាសាទ","Ou Prasat","1020607","គោកធ្លង់កើត","Kouk Thlong Kaeut",,,
"72","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10206","អូរប្រាសាទ","Ou Prasat","1020608","គោកធ្លង់កណ្ដាល","Kouk Thlong Kandal",,,
"73","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10206","អូរប្រាសាទ","Ou Prasat","1020609","អូរស្ងួត","Ou Snguot",,,
"74","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10206","អូរប្រាសាទ","Ou Prasat","1020610","អូរប្រាសាទ","Ou Prasat",,,
"75","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10206","អូរប្រាសាទ","Ou Prasat","1020611","គោកអំពិល","Kouk Ampil",,,
"76","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10206","អូរប្រាសាទ","Ou Prasat","1020612","រ៉ាចំការចេក","Ra Chamkar Chek",,,
"77","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10206","អូរប្រាសាទ","Ou Prasat","1020613","ពោធិ៍រៀង","Pou Rieng",,,
"78","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10206","អូរប្រាសាទ","Ou Prasat","1020614","រូងក្របៅ","Rung Krabau",,,
"79","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10207","ភ្នំតូច","Phnum Touch","1020701","ភ្នំតូចត្បូង","Phnum Touch Tboung",,,
"80","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10207","ភ្នំតូច","Phnum Touch","1020702","ភ្នំតូចជើង","Phnum Touch Cheung",,,
"81","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10207","ភ្នំតូច","Phnum Touch","1020703","ថ្នល់បត់","Thnal Bat",,,
"82","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10207","ភ្នំតូច","Phnum Touch","1020704","អូរញរ","Ou Nhor",,,
"83","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10207","ភ្នំតូច","Phnum Touch","1020705","បឹងត្រស់","Boeng Tras",,,
"84","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10207","ភ្នំតូច","Phnum Touch","1020706","មនោរម្យ","Monourom",,,
"85","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10207","ភ្នំតូច","Phnum Touch","1020707","ប៉ោយតាសេក","Paoy Ta Sek",,,
"86","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10207","ភ្នំតូច","Phnum Touch","1020708","ព្រៃទទឹង","Prey Totueng",,,
"87","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10207","ភ្នំតូច","Phnum Touch","1020709","បឹងរាំង","Boeng Reang",,,
"88","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10207","ភ្នំតូច","Phnum Touch","1020710","វត្ដថ្មី","Voat Thmei",,,
"897","2","បាត់ដំបង","Battambang","204","បវេល","Bavel","20403","ល្វា","Lvea","2040304","ដង្កោ","Dangkao",,,
"89","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10208","រហាត់ទឹក","Rohat Tuek","1020801","ពោធិ៍ពីរដើម","Pou Pir Daeum",,,
"90","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10208","រហាត់ទឹក","Rohat Tuek","1020802","រហាត់ទឹក","Rohat Tuek",,,
"91","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10208","រហាត់ទឹក","Rohat Tuek","1020803","ថ្នល់បត់","Thnal Bat",,,
"92","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10208","រហាត់ទឹក","Rohat Tuek","1020804","ក្រមល់","Kramol",,,
"93","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10208","រហាត់ទឹក","Rohat Tuek","1020805","ខ្ទុំជ្រុំ","Khtum Chrum",,,
"94","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10208","រហាត់ទឹក","Rohat Tuek","1020806","ចកលិច","Chak Lech",,,
"95","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10208","រហាត់ទឹក","Rohat Tuek","1020807","ដូនមូល","Doun Mul",,,
"96","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10208","រហាត់ទឹក","Rohat Tuek","1020808","ព្រែកសំរោង","Preaek Samraong",,,
"97","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10208","រហាត់ទឹក","Rohat Tuek","1020809","អូរដង្កោ","Ou Dangkao",,,
"98","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10208","រហាត់ទឹក","Rohat Tuek","1020810","ចំការចេក","Chamkar Chek",,,
"99","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10208","រហាត់ទឹក","Rohat Tuek","1020811","អូរជួប","Ou Chuob",,,
"100","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10208","រហាត់ទឹក","Rohat Tuek","1020812","កស្វាយ","Ka Svay",,,
"101","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10208","រហាត់ទឹក","Rohat Tuek","1020813","ចកកើត","Chak Kaeut",,,
"102","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020901","អញ្ចាញ","Anhchanh",,,
"103","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020902","នាងកេត","Neang Ket",,,
"104","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020903","ព្រែករពៅ","Praek Ropov",,,
"105","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020904","សាលាដែង","Sala Daeng",,,
"106","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020905","សំរោង","Samraong",,,
"107","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020906","អន្លង់មានទ្រព្យ","Anlong Mean Troap",,,
"108","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020907","ចំការតាដោក","Chamkar Ta Daok",,,
"109","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020908","ប្រទ្បាយហ្លួងក្រោម","Pralay Luong Kraom",,,
"110","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020909","ហ្លួង","Luong",,,
"111","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020910","អូរតាគល់","Ou Ta Kol",,,
"112","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020911","ប្រទ្បាយហ្លួងលើ","Pralay Luong Leu",,,
"113","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020912","គោកស្វាយ","Kouk Svay",,,
"114","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020913","អូរតាម៉ា","Ou Ta Ma",,,
"115","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020914","កោះកែវ","Kaoh Kaev",,,
"116","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020915","ផាស៊ីស្រា","Phasi Sra",,,
"117","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020916","ឫស្សីក្រោក","Ruessei Kraok",,,
"628","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","109","ម៉ាឡៃ","Malai","10906","តាគង់","Ta Kong","1100103","និមិត្ដ ៣","Nimitt Bei",,,
"118","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10209","ឫស្សីក្រោក","Ruessei Kraok","1020917","ជំទាវ","Chumteav",,,
"119","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10210","សំបួរ","Sambuor","1021001","ឆ្នើមមាស","Chhnaeum Meas",,,
"120","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10210","សំបួរ","Sambuor","1021002","ស្រណាល","Sranal",,,
"121","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10210","សំបួរ","Sambuor","1021003","ឡ","La",,,
"122","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10210","សំបួរ","Sambuor","1021004","តាមែងពក","Ta Meaeng Pok",,,
"123","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10210","សំបួរ","Sambuor","1021005","សំបួរ","Sambuor",,,
"124","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10210","សំបួរ","Sambuor","1021006","ដូនឡឹក","Doun Loek",,,
"125","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10210","សំបួរ","Sambuor","1021007","ក្បាលក្របី","Kbal Krabei",,,
"126","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10210","សំបួរ","Sambuor","1021008","ស្រះឈូក","Srah Chhuk",,,
"127","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10210","សំបួរ","Sambuor","1021009","ស្រែព្រៃ","Srae Prey",,,
"128","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10210","សំបួរ","Sambuor","1021010","ចែកអង្ករ","Chaek Angkar",,,
"129","1","ខេត្តបន្ទាយមានជ័យ","Banteay Meanchey","102","មង្គលបូរី","Mongkol Borei","10210","សំបួរ","Sambuor","1021011","ថ្មដប់","Thma Dab",,,
